TRKRN Water,TRACKER Water,NORTHWEST Water,SOUTHWEST Water,LGOR Water,HGOR Water,B3 LGOR Water,B1 LGOR Water,B3 MGOR Water,B1 MGOR Water,B3 HGOR Water,B1 HGOR Water,NEW A1 LGOR Water,NEW C1 LGOR Water,NEW B1 LGOR Water,NEW B3 LGOR Water,NEW GENERIC Water,GANADOR Water,MUNSON Water,DISCOVERY Water,PDP Water,NEW B3 LGOR Risk90 Water,NEW B3 LGOR Risk80 Water,NEW B3 LGOR Risk70 Water,NEW B3 LGOR Risk90_8750 Water,NEW B3 LGOR_10k Water,ESTE Water,TRACKER-N-ORIG Water,TRACKER-S-ORIG Water,MUNSON-8750 Water,MUNSON-10k Water
0.111688754,0.105327496,0.121649165,0.089005827,0.071144496,0.054101923,0.065002855,0.07504259,0.06619527,0.036413076,0.059171247,0.021634829,0.078811491,0.078811491,0.078811491,0.108857867,0.093834679,0.108857867,0.120810266,0.121649165,0,0.09797208,0.087086294,0.076200507,0.11430076,0.145143823,0.353620053,0.21098764,0.21098764,0.132136229,0.091334222
0.111114337,0.104765845,0.121000481,0.08853121,0.0707786,0.053813429,0.064668544,0.074656646,0.065854824,0.036225802,0.058866927,0.02152356,0.078388602,0.078388602,0.078388602,0.108273754,0.093331178,0.108273754,0.12018894,0.121000481,0,0.097446378,0.086619003,0.075791627,0.113687441,0.144365005,0.35180139,0.210548599,0.210548599,0.131456654,0.090864491
0.11054287,0.104198048,0.120344697,0.0880514,0.070414583,0.053521777,0.06433595,0.074272685,0.065516132,0.03603949,0.058564172,0.021412864,0.077961098,0.077961098,0.077961098,0.107683267,0.092822183,0.107683267,0.119570813,0.120344697,0,0.096914941,0.086146614,0.075378287,0.113067431,0.14357769,0.349992065,0.210111481,0.210111481,0.130780577,0.090397178
0.10997434,0.10366056,0.119723918,0.087597201,0.070052439,0.053245694,0.064005066,0.0738907,0.065179179,0.035854137,0.058262975,0.021302737,0.077556428,0.077556428,0.077556428,0.107124319,0.092340374,0.107124319,0.118955859,0.119723918,0,0.096411887,0.085699455,0.074987023,0.112480535,0.142832426,0.348192052,0.209676254,0.209676254,0.130107971,0.089932265
0.109408735,0.10312589,0.119106396,0.087145384,0.06969216,0.052971059,0.063675884,0.073510676,0.064843958,0.035669739,0.057963328,0.021193176,0.077153894,0.077153894,0.077153894,0.106568321,0.091861107,0.106568321,0.118344067,0.119106396,0,0.095911489,0.085254657,0.074597825,0.111896737,0.142091095,0.346401295,0.20924292,0.20924292,0.129438824,0.089469742
0.108846041,0.102575963,0.118471252,0.086680675,0.069333731,0.052688587,0.063348396,0.073132607,0.064510462,0.035486287,0.05766522,0.021084179,0.076739886,0.076739886,0.076739886,0.105996476,0.091368181,0.105996476,0.117735425,0.118471252,0,0.095396829,0.084797181,0.074197533,0.1112963,0.141328635,0.34461974,0.208811462,0.208811462,0.128773121,0.0890096
0.108286247,0.102028985,0.117839514,0.086218457,0.068977145,0.052407629,0.063022596,0.072756483,0.064178682,0.035303779,0.057368649,0.020975743,0.076328113,0.076328113,0.076328113,0.105427716,0.090877915,0.105427716,0.117129907,0.117839514,0,0.094884945,0.084342173,0.073799401,0.110699102,0.140570288,0.342847359,0.208381866,0.208381866,0.128110836,0.08855182
0.107729327,0.101484908,0.117211126,0.085758691,0.068622394,0.052128161,0.062698468,0.072382298,0.063848612,0.035122212,0.057073601,0.020867864,0.075918537,0.075918537,0.075918537,0.104861992,0.090390264,0.104861992,0.116527502,0.117211126,0,0.094375793,0.083889593,0.073403394,0.110105091,0.139815989,0.341084098,0.207954132,0.207954132,0.127451956,0.088096394
0.107175268,0.100943748,0.116586107,0.085301389,0.068269471,0.051850192,0.062376006,0.072010038,0.063520236,0.034941576,0.056780071,0.02076054,0.07551117,0.07551117,0.07551117,0.104299319,0.089905245,0.104299319,0.115928198,0.116586107,0,0.093869388,0.083439456,0.073009524,0.109514285,0.139065759,0.339329903,0.207528229,0.207528229,0.126796467,0.087643311
0.106624063,0.100396665,0.115954248,0.084839083,0.067918361,0.051569181,0.062055205,0.071639686,0.063193548,0.03476187,0.05648805,0.020653769,0.075099359,0.075099359,0.075099359,0.103730508,0.089414934,0.103730508,0.115331982,0.115954248,0,0.093357458,0.082984407,0.072611356,0.108917034,0.138307345,0.337584718,0.207104156,0.207104156,0.126144356,0.087192564
0.106075694,0.099861293,0.115335913,0.084386672,0.067569056,0.051294184,0.061736054,0.071271244,0.062868539,0.034583088,0.056197532,0.020547546,0.074696377,0.074696377,0.074696377,0.103173891,0.088935134,0.103173891,0.114738831,0.115335913,0,0.092856502,0.082539113,0.072221724,0.108332586,0.137565188,0.335848517,0.2066819,0.2066819,0.125495596,0.086744133
0.105530148,0.09932879,0.114720893,0.083936687,0.067221551,0.051020662,0.061418546,0.070904697,0.062545204,0.034405228,0.055908509,0.02044187,0.074295568,0.074295568,0.074295568,0.102620277,0.088457922,0.102620277,0.11414873,0.114720893,0,0.092358249,0.082096222,0.071834194,0.107751291,0.136827036,0.334121245,0.206261444,0.206261444,0.124850174,0.086298009
0.104987405,0.098799112,0.114109136,0.083489089,0.066875828,0.050748591,0.06110267,0.070540037,0.062223533,0.034228281,0.055620969,0.020336737,0.073896898,0.073896898,0.073896898,0.102069617,0.087983258,0.102069617,0.113561658,0.114109136,0,0.091862655,0.081655694,0.071448732,0.107173098,0.136092823,0.332402846,0.205842789,0.205842789,0.124208063,0.085854174
0.104447454,0.098272274,0.113500658,0.08304389,0.066531882,0.050477978,0.060788418,0.070177249,0.061903516,0.034052245,0.05533491,0.020232145,0.07350038,0.07350038,0.07350038,0.101521928,0.087511154,0.101521928,0.112977612,0.113500658,0,0.091369735,0.081217543,0.07106535,0.106598025,0.135362571,0.330693295,0.205425903,0.205425903,0.123569263,0.085412628
0.103910281,0.09773967,0.112885521,0.082593819,0.066189705,0.050204403,0.060475783,0.069816326,0.061585146,0.033877116,0.055050323,0.02012809,0.073099535,0.073099535,0.073099535,0.100968264,0.0870339,0.100968264,0.11239657,0.112885521,0,0.090871438,0.080774611,0.070677785,0.106016677,0.134624352,0.328992536,0.205010788,0.205010788,0.122933748,0.084973352
0.103375867,0.097235495,0.112303219,0.082167772,0.065849288,0.049945432,0.060164755,0.06945726,0.061268412,0.033702886,0.054767198,0.020024572,0.072720099,0.072720099,0.072720099,0.100444171,0.086582135,0.100444171,0.111818518,0.112303219,0,0.090399754,0.080355337,0.07031092,0.10546638,0.133925562,0.327300515,0.204597427,0.204597427,0.122301504,0.084536337
0.102844206,0.096733966,0.111723972,0.08174396,0.065510626,0.049687819,0.059855328,0.069100038,0.060953309,0.033529551,0.054485531,0.019921584,0.072342667,0.072342667,0.072342667,0.099922845,0.086132756,0.099922845,0.111243433,0.111723972,0,0.08993056,0.079938276,0.069945991,0.104918987,0.133230459,0.325617204,0.204185822,0.204185822,0.121672504,0.084101564
0.10231528,0.096218125,0.111128195,0.081308054,0.065173703,0.049422855,0.059547493,0.068744658,0.060639827,0.033357108,0.054205311,0.019819128,0.071954476,0.071954476,0.071954476,0.099386659,0.085670568,0.099386659,0.110671301,0.111128195,0,0.089447993,0.079509327,0.069570661,0.104355992,0.132515545,0.323942548,0.203775955,0.203775955,0.121046736,0.083669025
0.101789074,0.095705049,0.110535613,0.080874485,0.064838512,0.049159312,0.059241241,0.068391105,0.060327955,0.033185553,0.053926533,0.019717199,0.07156838,0.07156838,0.07156838,0.098853367,0.085210873,0.098853367,0.110102112,0.110535613,0,0.08896803,0.079082693,0.069197357,0.103796035,0.131804489,0.322276494,0.203367798,0.203367798,0.120424185,0.08323871
0.10126557,0.095194695,0.109946174,0.080443216,0.064505044,0.048897166,0.058936562,0.068039366,0.060017688,0.033014879,0.053649188,0.019615793,0.071184345,0.071184345,0.071184345,0.09832292,0.084753632,0.09832292,0.109535852,0.109946174,0,0.088490628,0.078658336,0.068826044,0.103239066,0.131097227,0.320619014,0.202961365,0.202961365,0.119804838,0.08281061
0.100744762,0.094687077,0.109359894,0.080014259,0.064173294,0.048636426,0.058633452,0.067689441,0.059709016,0.032845081,0.053373271,0.01951491,0.070802381,0.070802381,0.070802381,0.097795335,0.084298858,0.097795335,0.10897251,0.109359894,0,0.088015802,0.078236268,0.068456735,0.102685102,0.13039378,0.318970053,0.202556641,0.202556641,0.119188683,0.082384715
0.100226631,0.094173903,0.108767199,0.079580607,0.063843254,0.048372832,0.058331899,0.067341313,0.059401932,0.032676157,0.053098771,0.019414544,0.070416251,0.070416251,0.070416251,0.097261995,0.083839123,0.097261995,0.108412061,0.108767199,0,0.087535795,0.077809596,0.068083396,0.102125094,0.129682659,0.317329583,0.202153595,0.202153595,0.118575691,0.081961008
0.099711164,0.093671714,0.10818719,0.079156238,0.063514908,0.04811488,0.058031897,0.066994977,0.059096428,0.032508103,0.052825685,0.019314694,0.070038397,0.070038397,0.070038397,0.096740087,0.083389242,0.096740087,0.107854492,0.10818719,0,0.087066079,0.07739207,0.067718061,0.101577092,0.128986783,0.315697552,0.201752228,0.201752228,0.117965851,0.081539479
0.099198348,0.093172217,0.10761029,0.078734144,0.063188249,0.047858312,0.057733438,0.066650423,0.058792492,0.032340914,0.052554001,0.019215359,0.069662583,0.069662583,0.069662583,0.096220996,0.082941789,0.096220996,0.107299792,0.10761029,0,0.086598896,0.076976797,0.067354697,0.101032046,0.128294661,0.314073902,0.201352539,0.201352539,0.117359148,0.081120118
0.09868817,0.092675369,0.10703645,0.078314288,0.06286327,0.047603103,0.057436515,0.066307639,0.058490122,0.032174584,0.052283716,0.019116534,0.069288774,0.069288774,0.069288774,0.095704674,0.082496724,0.095704674,0.106747949,0.10703645,0,0.086134207,0.07656374,0.066993272,0.100489908,0.127606233,0.312458609,0.200954498,0.200954498,0.116755569,0.080702917
0.098180618,0.092181185,0.106465687,0.077896683,0.062539964,0.047349264,0.05714112,0.065966616,0.058189306,0.032009108,0.052014818,0.019018219,0.068916981,0.068916981,0.068916981,0.095191139,0.08205406,0.095191139,0.106198938,0.106465687,0,0.085672025,0.076152911,0.066633797,0.099950696,0.126921518,0.310851643,0.200558121,0.200558121,0.116155088,0.080287857
0.097675673,0.091681593,0.105888677,0.077474508,0.062218323,0.047092646,0.056847242,0.065627347,0.057890037,0.031844484,0.051747304,0.018920408,0.068541133,0.068541133,0.068541133,0.094672,0.081606567,0.094672,0.105652759,0.105888677,0,0.0852048,0.0757376,0.0662704,0.099405601,0.126229334,0.309252923,0.200163376,0.200163376,0.115557705,0.079874938
0.097173328,0.09120068,0.105333242,0.077068119,0.061898332,0.046845623,0.056554877,0.065289824,0.057592307,0.031680707,0.051481167,0.0188231,0.06817935,0.06817935,0.06817935,0.09417229,0.08117582,0.09417229,0.105109387,0.105333242,0,0.084755061,0.075337832,0.065920603,0.098880904,0.125563053,0.307662423,0.199770248,0.199770248,0.114963392,0.079464142
0.096673565,0.090722319,0.104780753,0.076663884,0.061579988,0.046599911,0.056264015,0.064954041,0.057296109,0.031517773,0.051216399,0.018726292,0.067819497,0.067819497,0.067819497,0.093675246,0.080747372,0.093675246,0.104568811,0.104780753,0,0.084307721,0.074940197,0.065572672,0.098359008,0.124900328,0.306080113,0.199378754,0.199378754,0.114372137,0.079055459
0.09617637,0.090238535,0.104222002,0.076255068,0.061263283,0.046351413,0.055974647,0.064619982,0.057001435,0.031355676,0.050952992,0.018629982,0.067455578,0.067455578,0.067455578,0.093172585,0.080314082,0.093172585,0.104031018,0.104222002,0,0.083855327,0.074538068,0.06522081,0.097831214,0.124230113,0.304505941,0.198988861,0.198988861,0.113783926,0.07864888
0.095681731,0.089757345,0.103666246,0.075848444,0.060948206,0.046104248,0.055686767,0.06428764,0.056708275,0.031194415,0.05069094,0.018534168,0.067093623,0.067093623,0.067093623,0.092672636,0.079883129,0.092672636,0.103495984,0.103666246,0,0.083405373,0.074138109,0.064870845,0.097306268,0.123563515,0.302939851,0.198600571,0.198600571,0.113198732,0.078244386
0.095189641,0.089278708,0.103113438,0.075443977,0.06063475,0.045858394,0.055400371,0.063957007,0.056416624,0.031033982,0.050430235,0.018438845,0.066733599,0.066733599,0.066733599,0.092175355,0.079454477,0.092175355,0.102963708,0.103113438,0,0.08295782,0.073740284,0.064522749,0.096784123,0.122900474,0.301381817,0.198213852,0.198213852,0.112616556,0.077841979
0.094700082,0.088802636,0.102563594,0.075041678,0.060322904,0.025044744,0.055115448,0.063628076,0.056126473,0.030874373,0.050170873,0.018344013,0.066375517,0.066375517,0.066375517,0.091680757,0.079028137,0.091680757,0.102434167,0.102563594,0,0.082512682,0.073344606,0.06417653,0.096264795,0.12224101,0.29983181,0.197828735,0.197828735,0.112037371,0.077441639
0.094213041,0.088321354,0.102007732,0.074634976,0.060012663,0,0.05483199,0.063300833,0.055837812,0.030715586,0.049912843,0.01824967,0.066013529,0.066013529,0.066013529,0.091180763,0.078597146,0.091180763,0.101907349,0.102007732,0,0.082062687,0.072944611,0.063826534,0.095739802,0.121574351,0.298289776,0.197445175,0.197445175,0.111461163,0.077043356
0.093728504,0.087850374,0.101463769,0.07423698,0.059704017,0,0.054549989,0.062975277,0.055550639,0.055550639,0.049656141,0.018155811,0.065659301,0.065659301,0.065659301,0.090691488,0.078175394,0.090691488,0.10138324,0.101463769,0,0.081622339,0.07255319,0.063484042,0.095226062,0.120921984,0.29675566,0.197063171,0.197063171,0.110887918,0.076647123
0.09324646,0.087381919,0.100922721,0.073841117,0.059396959,0,0.05426944,0.062651394,0.055264942,0.055264942,0.049400761,0.018062435,0.065306984,0.065306984,0.065306984,0.090204852,0.077755918,0.090204852,0.100861823,0.100922721,0,0.081184367,0.072163882,0.063143397,0.094715095,0.120273136,0.295229436,0.196682709,0.196682709,0.110317618,0.076252924
0.092766895,0.086915948,0.100384543,0.073447354,0.059091481,0,0.053990333,0.062329175,0.054980714,0.054980714,0.049146694,0.01796954,0.064956547,0.064956547,0.064956547,0.089720814,0.07733868,0.089720814,0.100343091,0.100384543,0,0.080748732,0.071776651,0.06280457,0.094206854,0.119627751,0.293711076,0.196303802,0.196303802,0.109750256,0.075860756
0.092289796,0.086452476,0.099849251,0.073055701,0.058787571,0,0.053712661,0.062008615,0.054697948,0.054697948,0.048893933,0.017877122,0.064608,0.064608,0.064608,0.089239386,0.076923693,0.089239386,0.099827026,0.099849251,0,0.080315448,0.071391509,0.06246757,0.093701356,0.118985848,0.292200525,0.195926407,0.195926407,0.10918581,0.075470604
0.091815151,0.085983931,0.0993081,0.072659763,0.058485227,0,0.053436418,0.061689704,0.054416636,0.054416636,0.048642471,0.01778518,0.064255652,0.064255652,0.064255652,0.088752707,0.076504179,0.088752707,0.099313617,0.0993081,0,0.079877436,0.071002165,0.062126895,0.093190342,0.118336942,0.290697728,0.195550552,0.195550552,0.108624269,0.07508246
0.091342947,0.085540397,0.098795835,0.072284959,0.058184437,0,0.053161595,0.061372433,0.054136771,0.054136771,0.0483923,0.01769371,0.063922122,0.063922122,0.063922122,0.088292021,0.076107071,0.088292021,0.098802844,0.098795835,0,0.079462819,0.070633617,0.061804415,0.092706622,0.117722694,0.289202659,0.195176193,0.195176193,0.108065611,0.074696308
0.090873172,0.085099189,0.098286257,0.071912122,0.057885193,0,0.052888186,0.061056794,0.053858345,0.053858345,0.048143417,0.017602711,0.063590352,0.063590352,0.063590352,0.087833766,0.075712059,0.087833766,0.098294702,0.098286257,0,0.07905039,0.070267013,0.061483637,0.092225455,0.117111689,0.28771529,0.194803345,0.194803345,0.10750983,0.074312146
0.090405813,0.084645392,0.097762138,0.071528645,0.057587489,0,0.052616183,0.060742779,0.053581351,0.053581351,0.047895815,0.017512181,0.063249127,0.063249127,0.063249127,0.087362451,0.075305789,0.087362451,0.097789172,0.097762138,0,0.078626206,0.069889961,0.061153716,0.091730574,0.116483268,0.286235567,0.194431976,0.194431976,0.106956907,0.073929958
0.089940857,0.084194027,0.09724083,0.071147224,0.057291317,0,0.052345579,0.060430378,0.053305782,0.053305782,0.047649485,0.017422115,0.062909742,0.062909742,0.062909742,0.086893678,0.07490171,0.086893678,0.097286243,0.09724083,0,0.07820431,0.069514943,0.060825575,0.091238362,0.115858238,0.284763461,0.194062103,0.194062103,0.106406828,0.073549737
0.089478293,0.083745056,0.096722286,0.070767826,0.056996666,0,0.052076366,0.060119582,0.05303163,0.05303163,0.047404424,0.017332513,0.062572169,0.062572169,0.062572169,0.086427407,0.074499788,0.086427407,0.096785901,0.096722286,0,0.077784667,0.069141926,0.060499185,0.090748778,0.115236543,0.28329892,0.19369371,0.19369371,0.105859579,0.073171471
0.089018107,0.083298492,0.096206522,0.070390463,0.056703531,0,0.051808538,0.059810385,0.052758888,0.052758888,0.047160622,0.017243372,0.062236417,0.062236417,0.062236417,0.085963652,0.074100035,0.085963652,0.096288129,0.096206522,0,0.077367287,0.068770922,0.060174556,0.090261835,0.114618203,0.281841914,0.193326767,0.193326767,0.105315141,0.072795149
0.088560288,0.082847041,0.095685113,0.070008969,0.056411903,0,0.051542088,0.059502779,0.052487548,0.052487548,0.046918074,0.01715469,0.061897002,0.061897002,0.061897002,0.085494837,0.07369592,0.085494837,0.09579292,0.095685113,0,0.076945353,0.06839587,0.059846386,0.089769579,0.113993116,0.28039239,0.192961288,0.192961288,0.104773506,0.072420764
0.088104824,0.082405253,0.095174865,0.069635641,0.056121777,0,0.051277008,0.059196757,0.052217603,0.052217603,0.046676773,0.017066463,0.061564863,0.061564863,0.061564863,0.085036072,0.073300468,0.085036072,0.095300256,0.095174865,0,0.076532465,0.068028858,0.059525251,0.089287876,0.11338143,0.278950321,0.19259726,0.19259726,0.104234655,0.072048304
0.087651703,0.081965834,0.094667353,0.069264314,0.055833142,0,0.051013291,0.058892307,0.051949046,0.051949046,0.046436715,0.016978689,0.061234516,0.061234516,0.061234516,0.084579783,0.072907149,0.084579783,0.094810126,0.094667353,0,0.076121804,0.067663826,0.059205848,0.088808772,0.112773043,0.277515678,0.192234665,0.192234665,0.103698575,0.071677758
0.087200911,0.081528745,0.094162532,0.068894957,0.055545991,0,0.05075093,0.058589422,0.051681873,0.051681873,0.046197889,0.016891367,0.060905932,0.060905932,0.060905932,0.084125928,0.07251593,0.084125928,0.094322516,0.094162532,0,0.075713335,0.067300742,0.05888815,0.088332224,0.112167904,0.276088408,0.191873505,0.191873505,0.103165252,0.071309119
0.086752438,0.081093999,0.093660418,0.06852758,0.055260317,0,0.050489919,0.058288096,0.051416072,0.051416072,0.045960292,0.016804494,0.060579121,0.060579121,0.060579121,0.083674522,0.072126821,0.083674522,0.093837415,0.093660418,0,0.07530707,0.066939618,0.058572165,0.087858248,0.111566029,0.274668483,0.191513763,0.191513763,0.102634672,0.070942375
0.086306272,0.080654496,0.093152809,0.068156183,0.054976111,0,0.05023025,0.057988319,0.051151637,0.051151637,0.045723916,0.016718069,0.060248744,0.060248744,0.060248744,0.083218191,0.071733468,0.083218191,0.09335481,0.093152809,0,0.074896372,0.066574553,0.058252734,0.087379101,0.110957588,0.273255848,0.191155441,0.191155441,0.102106823,0.070577519
0.0858624,0.080238453,0.092672295,0.06780461,0.054693367,0,0.049971917,0.057690086,0.050888564,0.050888564,0.045488757,0.016632088,0.059936013,0.059936013,0.059936013,0.082786233,0.071361123,0.082786233,0.092874683,0.092672295,0,0.07450761,0.066228986,0.057950363,0.086925545,0.110381644,0.271850477,0.190798523,0.190798523,0.101581684,0.070214537
0.085420811,0.079824592,0.092194302,0.067454882,0.054412077,0,0.049714912,0.057393385,0.050626844,0.050626844,0.045254809,0.016546549,0.059624932,0.059624932,0.059624932,0.082356555,0.070990743,0.082356555,0.092397028,0.092194302,0,0.074120899,0.065885244,0.057649588,0.086474383,0.10980874,0.270452341,0.190442993,0.190442993,0.101059249,0.069853423
0.084981493,0.079398921,0.091702669,0.067095173,0.054132234,0,0.049459229,0.057098212,0.050366469,0.050366469,0.045022062,0.016461451,0.059304985,0.059304985,0.059304985,0.08191463,0.070609807,0.08191463,0.091921826,0.091702669,0,0.073723167,0.065531704,0.057340241,0.086010362,0.109219507,0.269061414,0.190088867,0.190088867,0.100539497,0.069494164
0.084544435,0.078975533,0.091213672,0.066737394,0.053853831,0,0.049204861,0.056804556,0.050107432,0.050107432,0.044790515,0.016376789,0.058986764,0.058986764,0.058986764,0.08147509,0.070230927,0.08147509,0.091449072,0.091213672,0,0.073327581,0.065180072,0.057032563,0.085548844,0.108633453,0.267677641,0.189736115,0.189736115,0.100022423,0.069136756
0.084109624,0.07855439,0.090727268,0.066381512,0.053576859,0,0.048951801,0.056512409,0.049849728,0.049849728,0.044560156,0.016292564,0.058670241,0.058670241,0.058670241,0.081037895,0.069854068,0.081037895,0.090978748,0.090727268,0,0.072934105,0.064830316,0.056726526,0.085089789,0.108050526,0.266300968,0.18938472,0.18938472,0.099508005,0.068781184
0.08367705,0.078135505,0.090243472,0.066027538,0.053301312,0,0.048700043,0.056221765,0.049593352,0.049593352,0.044330984,0.016208771,0.058355426,0.058355426,0.058355426,0.080603059,0.069479243,0.080603059,0.09051084,0.090243472,0,0.072542753,0.064482447,0.056422141,0.084633212,0.107470745,0.264931366,0.189034698,0.189034698,0.098996231,0.068427439
0.0832467,0.077712036,0.089754382,0.06566969,0.053027182,0,0.048449579,0.055932616,0.049338293,0.049338293,0.044102989,0.044102989,0.058037177,0.058037177,0.058037177,0.080163478,0.069100328,0.080163478,0.090045343,0.089754382,0,0.072147131,0.064130783,0.056114435,0.084171652,0.106884638,0.263568809,0.188686035,0.188686035,0.098487094,0.068075517
0.082818563,0.07729763,0.08927576,0.065319501,0.052754462,0,0.048200404,0.055644954,0.049084544,0.049084544,0.043876167,0.043876167,0.05772575,0.05772575,0.05772575,0.079733322,0.068729536,0.079733322,0.089582239,0.08927576,0,0.07175999,0.063786657,0.055813325,0.083719988,0.106311096,0.26221327,0.18833873,0.18833873,0.097980574,0.067725404
0.082392629,0.076885447,0.088799704,0.06497119,0.052483145,0,0.04795251,0.055358773,0.048832102,0.048832102,0.043650511,0.043650511,0.057416003,0.057416003,0.057416003,0.079305486,0.068360744,0.079305486,0.089121515,0.088799704,0,0.071374937,0.063444389,0.05551384,0.08327076,0.105740648,0.260864693,0.187992752,0.187992752,0.097476657,0.06737709
0.081968885,0.07647545,0.088326173,0.064624726,0.052213222,0,0.047705891,0.05507406,0.048580958,0.048580958,0.043426016,0.043426016,0.057107909,0.057107909,0.057107909,0.078879933,0.067993921,0.078879933,0.088663159,0.088326173,0,0.07099194,0.063103946,0.055215953,0.08282393,0.105173244,0.259523052,0.187648102,0.187648102,0.09697533,0.067030567
0.08154732,0.07606765,0.08785518,0.06428012,0.051944687,0,0.04746054,0.054790813,0.048331105,0.048331105,0.043202676,0.043202676,0.056801477,0.056801477,0.056801477,0.078456676,0.067629077,0.078456676,0.088207166,0.08785518,0,0.070611008,0.062765341,0.054919673,0.08237951,0.104608901,0.258188319,0.187304779,0.187304779,0.096476587,0.06668583
0.081127924,0.075655388,0.087379034,0.063931743,0.051677536,0,0.047216452,0.054509024,0.048082537,0.048082537,0.042980483,0.042980483,0.056491702,0.056491702,0.056491702,0.078028802,0.067260252,0.078028802,0.087753516,0.087379034,0,0.070225921,0.062423041,0.054620161,0.081930242,0.104038402,0.25686044,0.186962784,0.186962784,0.095980408,0.066342864
0.080710684,0.075265132,0.086928303,0.063601961,0.051411758,0,0.046973618,0.054228685,0.047835249,0.047835249,0.042759433,0.042759433,0.056198473,0.056198473,0.056198473,0.07762378,0.066911126,0.07762378,0.087302197,0.086928303,0,0.069861402,0.062099024,0.054336646,0.081504969,0.103498373,0.255539414,0.186622086,0.186622086,0.095486778,0.066001661
0.08029559,0.074876923,0.086479937,0.063273909,0.051147345,0,0.046732033,0.053949786,0.04758923,0.04758923,0.04253952,0.04253952,0.05590679,0.05590679,0.05590679,0.077220896,0.066563843,0.077220896,0.086853198,0.086479937,0,0.069498806,0.061776717,0.054054627,0.081081941,0.102961195,0.25422516,0.186282684,0.186282684,0.094995686,0.065662212
0.079882631,0.074477636,0.086018776,0.062936496,0.050884293,0,0.046491691,0.053672322,0.047344477,0.047344477,0.042320738,0.042320738,0.055606795,0.055606795,0.055606795,0.076806529,0.066206662,0.076806529,0.086406512,0.086018776,0,0.069125876,0.061445223,0.05376457,0.080646855,0.102408705,0.252917678,0.185944595,0.185944595,0.094507123,0.065324511
0.079471796,0.07408049,0.085560088,0.062600893,0.050622597,0,0.046252585,0.053396283,0.047100985,0.047100985,0.042103082,0.042103082,0.055308418,0.055308418,0.055308418,0.076394398,0.065851408,0.076394398,0.085962122,0.085560088,0,0.068754958,0.061115518,0.053476078,0.080214118,0.101859197,0.251616913,0.185607773,0.185607773,0.09402107,0.064988546
0.079063074,0.07368545,0.085103832,0.062267069,0.050362243,0,0.046014709,0.053121665,0.046858744,0.046858744,0.041886547,0.041886547,0.055011633,0.055011633,0.055011633,0.075984466,0.06549805,0.075984466,0.08552002,0.085103832,0,0.068386019,0.060787573,0.053189126,0.079783689,0.101312621,0.250322837,0.185272232,0.185272232,0.093537521,0.06465431
0.078656454,0.073292529,0.084650023,0.061935035,0.050103229,0,0.045778056,0.05284846,0.04661775,0.04661775,0.041671125,0.041671125,0.05471645,0.05471645,0.05471645,0.075576746,0.065146598,0.075576746,0.085080188,0.084650023,0,0.068019071,0.060461396,0.052903722,0.079355583,0.100768994,0.249035424,0.184937973,0.184937973,0.093056456,0.064321792
0.078251925,0.072895307,0.084191247,0.061599367,0.049845546,0,0.04554262,0.052576661,0.046377995,0.046377995,0.04145681,0.04145681,0.054418046,0.054418046,0.054418046,0.075164577,0.064791312,0.075164577,0.084642621,0.084191247,0,0.067648119,0.060131662,0.052615204,0.078922806,0.100219436,0.247754619,0.18460498,0.18460498,0.092577867,0.063990985
0.077849476,0.072506587,0.083742291,0.061270883,0.049589189,0,0.045308395,0.052306258,0.046139473,0.046139473,0.041243597,0.041243597,0.054126039,0.054126039,0.054126039,0.074761244,0.064443642,0.074761244,0.0842073,0.083742291,0,0.06728512,0.059808996,0.052332871,0.078499307,0.099681659,0.246480422,0.184273224,0.184273224,0.092101734,0.063661876
0.077449098,0.072119951,0.083295742,0.060944161,0.049334152,0,0.045075375,0.052037245,0.045902176,0.045902176,0.04103148,0.04103148,0.053835608,0.053835608,0.053835608,0.074360088,0.064097848,0.074360088,0.083774219,0.083295742,0,0.066924079,0.05948807,0.052052061,0.078078092,0.099146784,0.245212778,0.183942734,0.183942734,0.091628052,0.063334461
0.077050778,0.071735366,0.082851561,0.060619172,0.049080426,0,0.044843553,0.051769617,0.045666099,0.045666099,0.040820455,0.040820455,0.053546726,0.053546726,0.053546726,0.073961072,0.063753899,0.073961072,0.083343365,0.082851561,0,0.066564965,0.059168858,0.05177275,0.077659126,0.098614763,0.243951633,0.18361348,0.18361348,0.091156806,0.06300873
0.076654507,0.071352843,0.082409762,0.060295925,0.048828006,0,0.044612923,0.051503365,0.045431237,0.045431237,0.040610513,0.040610513,0.053259403,0.053259403,0.053259403,0.073564209,0.063411806,0.073564209,0.082914728,0.082409762,0,0.066207788,0.058851367,0.051494946,0.077242419,0.098085612,0.242696986,0.183285461,0.183285461,0.090687984,0.062684674
0.076260274,0.070966134,0.081963127,0.059969141,0.048576884,0,0.04438348,0.051238482,0.045197584,0.045197584,0.040401652,0.040401652,0.052968945,0.052968945,0.052968945,0.073163016,0.063065981,0.073163016,0.082488293,0.081963127,0,0.065846715,0.058530413,0.051214111,0.076821167,0.097550688,0.241448783,0.182958679,0.182958679,0.090221571,0.062362284
