TRKRN Gas,TRACKER Gas,TRACKER-NORTH Gas,TRACKER-SOUTH Gas,LGOR Gas,HGOR Gas,B3 LGOR Gas,B1 LGOR Gas,B3 MGOR Gas,B1 MGOR Gas,B3 HGOR Gas,B1 HGOR Gas,NEW A1 LGOR Gas,NEW C1 LGOR Gas,NEW B1 LGOR Gas,NEW B3 LGOR Gas,NEW GENERIC Gas,GANADOR Gas,MUNSON Gas,DISCOVERY Gas,PDP Gas,NEW B3 LGOR Risk90 Gas,NEW B3 LGOR Risk80 Gas,NEW B3 LGOR Risk70 Gas,NEW B3 LGOR Risk90_8750 Gas,NEW B3 LGOR_10k Gas,ESTE Gas,TRACKER-N-ORIG Gas,TRACKER-S-ORIG Gas,MUNSON-8750 Gas,MUNSON-10k Gas
1.103966079,1.682260498,1.71693042,1.647590576,0.949124989,0.863522903,0.541871697,0.691115054,0.923886281,0.91671915,1.148727355,1.092727142,0.204816276,0.521598488,0.29259468,0.61364528,0.45311998,0.61364528,1.281802637,1.71693042,0,0.552280752,0.490916224,0.429551696,0.644327544,0.818193707,0.728175823,1.71693042,1.647590576,1.401971634,0.969060413
1.098288367,1.673608765,1.708100342,1.639117188,0.944243611,0.859081767,0.539084841,0.687560617,0.919134737,0.912004491,1.142819377,1.087107252,0.203732592,0.51884136,0.29104656,0.6104016,0.45072408,0.6104016,1.275210254,1.708100342,0,0.54936144,0.48832128,0.42728112,0.64092168,0.8138688,0.724430805,1.708100342,1.639117188,1.394761215,0.964076481
1.092639856,1.665001282,1.69931543,1.630687134,0.939387394,0.854663483,0.536312313,0.684024474,0.914407585,0.907314046,1.136941831,1.081516254,0.20280372,0.51633488,0.2897196,0.6074528,0.4485862,0.6074528,1.268651953,1.69931543,0,0.54670752,0.48596224,0.42521696,0.63782544,0.809937067,0.720705065,1.69931543,1.630687134,1.387588074,0.959118315
1.087020395,1.65643811,1.690575806,1.622300415,0.934556103,0.850267934,0.533554053,0.680506508,0.909704767,0.902647697,1.131094479,1.075954028,0.201720036,0.513577752,0.28817148,0.60420912,0.4461903,0.60420912,1.262127246,1.690575806,0,0.543788208,0.483367296,0.422946384,0.634419576,0.80561216,0.716998493,1.690575806,1.622300415,1.380451675,0.954185547
1.081429835,1.647919067,1.681881226,1.613956909,0.929749677,0.845895001,0.530810002,0.677006657,0.905026163,0.898005385,1.125277202,1.070420339,0.200636352,0.511071272,0.28662336,0.60126032,0.44394184,0.60126032,1.255636133,1.681881226,0,0.541134288,0.481008256,0.420882224,0.631323336,0.801680427,0.713310981,1.681881226,1.613956909,1.37335202,0.949278176
1.075868028,1.639443787,1.673231323,1.60565625,0.924967999,0.841544506,0.528080042,0.673524805,0.900371595,0.893386932,1.119490001,1.064915187,0.19970748,0.508564792,0.2852964,0.59831152,0.44180396,0.59831152,1.24917832,1.673231323,0,0.538480368,0.478649216,0.418818064,0.628227096,0.797748693,0.709642418,1.673231323,1.60565625,1.366288788,0.944395981
1.070334825,1.631012085,1.664625732,1.597398438,0.92021089,0.837216449,0.525364113,0.670060832,0.895740947,0.88879222,1.113732402,1.059438334,0.198623796,0.506058312,0.28374828,0.59536272,0.4395555,0.59536272,1.242753809,1.664625732,0,0.535826448,0.476290176,0.416753904,0.625130856,0.79381696,0.705992695,1.664625732,1.597398438,1.359261978,0.939538962
1.064830079,1.622623718,1.656064575,1.589182861,0.915478232,0.832910653,0.522662156,0.66661468,0.891134157,0.884221131,1.108004406,1.053989543,0.197694924,0.503551832,0.28242132,0.59241392,0.43741762,0.59241392,1.236362402,1.656064575,0,0.533172528,0.473931136,0.414689744,0.622034616,0.789885227,0.702361759,1.656064575,1.589182861,1.352271378,0.934706971
1.059353644,1.614278503,1.647547363,1.581009644,0.910769849,0.82862694,0.519974113,0.663186288,0.88655099,0.879673605,1.102306011,1.048568934,0.196766052,0.501045352,0.28109436,0.58946512,0.43527974,0.58946512,1.230003809,1.647547363,0,0.530518608,0.471572096,0.412625584,0.618938376,0.785953493,0.698749499,1.647547363,1.581009644,1.345316666,0.929899787
1.053905375,1.605976318,1.639074097,1.57287854,0.906085798,0.824365311,0.517299863,0.65977554,0.881991445,0.875149405,1.096636744,1.043176151,0.195682368,0.498538872,0.27954624,0.58651632,0.43303128,0.58651632,1.223677832,1.639074097,0,0.527864688,0.469213056,0.410561424,0.615842136,0.78202176,0.695155807,1.639074097,1.57287854,1.338397629,0.925117261
1.048485126,1.597716797,1.630644287,1.564789307,0.901425784,0.820125646,0.514639409,0.656382316,0.877455405,0.870648531,1.090996725,1.037811075,0.194753496,0.496032392,0.27821928,0.58356752,0.4308934,0.58356752,1.217384375,1.630644287,0,0.525210768,0.466854016,0.408497264,0.612745896,0.778090027,0.691580627,1.630644287,1.564789307,1.33151416,0.920359321
1.043092753,1.589499634,1.622257813,1.556741455,0.896789747,0.815907709,0.51199263,0.653006558,0.872942631,0.866170748,1.085385715,1.032473589,0.193824624,0.493525912,0.27689232,0.58061872,0.42875552,0.58061872,1.21112334,1.622257813,0,0.522556848,0.464494976,0.406433104,0.609649656,0.774158293,0.688023797,1.622257813,1.556741455,1.324666153,0.915625893
1.037728114,1.58132489,1.613914551,1.548735229,0.89217757,0.81171144,0.509359468,0.649648146,0.868453125,0.861716053,1.079803597,1.027163573,0.192895752,0.49127008,0.27556536,0.5779648,0.42676508,0.5779648,1.204894434,1.613914551,0,0.52016832,0.46237184,0.40457536,0.60686304,0.770619733,0.684485262,1.613914551,1.548735229,1.317853287,0.910916754
1.032391065,1.573192078,1.605614136,1.54077002,0.887589075,0.807536841,0.506739805,0.646307021,0.863986708,0.857284271,1.074250134,1.021880791,0.19196688,0.4887636,0.2742384,0.575016,0.4246272,0.575016,1.198697754,1.605614136,0,0.5175144,0.4600128,0.4025112,0.6037668,0.766688,0.680964966,1.605614136,1.54077002,1.311075668,0.906231979
1.027081464,1.565101013,1.597356323,1.532845703,0.883024142,0.803383614,0.504133641,0.642983066,0.859543204,0.852875223,1.068725326,1.016625361,0.190883196,0.48625712,0.27269028,0.5720672,0.42237874,0.5720672,1.192532813,1.597356323,0,0.51486048,0.45765376,0.40044704,0.60067056,0.762756267,0.677462746,1.597356323,1.532845703,1.304332764,0.901571198
1.021799171,1.557051697,1.589141113,1.52496228,0.878482773,0.799251819,0.501540856,0.639676221,0.855122611,0.848488851,1.063228817,1.01139681,0.189954324,0.48375064,0.27136332,0.5691184,0.42024086,0.5691184,1.186399512,1.589141113,0,0.51220656,0.45529472,0.39838288,0.59757432,0.758824533,0.673978548,1.589141113,1.52496228,1.297624466,0.896934339
1.016544045,1.549043762,1.58096814,1.517119385,0.87396479,0.795141278,0.498961452,0.636386368,0.850724694,0.844125035,1.057760608,1.006195138,0.189025452,0.48124416,0.27003636,0.5661696,0.41810298,0.5661696,1.180297852,1.58096814,0,0.50955264,0.45293568,0.39631872,0.59447808,0.7548928,0.670512262,1.58096814,1.517119385,1.290950775,0.8923214
1.011315946,1.541077026,1.572837158,1.509316895,0.869469955,0.791051814,0.49639528,0.633113447,0.846349392,0.839783657,1.05232058,1.001020344,0.18809658,0.478988328,0.2687094,0.56351568,0.41611254,0.56351568,1.174227539,1.572837158,0,0.507164112,0.450812544,0.394460976,0.591691464,0.75135424,0.667063833,1.572837158,1.509316895,1.284311371,0.88773216
1.006114735,1.533151245,1.564748047,1.501554443,0.86499827,0.786983427,0.49384231,0.629857339,0.841996647,0.835464659,1.046908496,0.995872074,0.187167708,0.476481848,0.26738244,0.56056688,0.41397466,0.56056688,1.168188379,1.564748047,0,0.504510192,0.448453504,0.392396816,0.588595224,0.747422507,0.663633098,1.564748047,1.501554443,1.277706039,0.883166472
1.000940274,1.525266235,1.556700562,1.493831909,0.860549496,0.782935997,0.491302484,0.626617987,0.837666282,0.831167862,1.041524238,0.990750327,0.186238836,0.474226016,0.26605548,0.55791296,0.41198422,0.55791296,1.162180469,1.556700562,0,0.502121664,0.446330368,0.390539072,0.585808608,0.743883947,0.660220003,1.556700562,1.493831909,1.271134888,0.878624409
0.995792425,1.517421753,1.548694336,1.48614917,0.856123752,0.778909349,0.488775712,0.623395271,0.833358118,0.826893148,1.036167688,0.985654808,0.185309964,0.471719536,0.26472852,0.55496416,0.40984634,0.55496416,1.15620332,1.548694336,0,0.499467744,0.443971328,0.388474912,0.582712368,0.739952213,0.656824492,1.548694336,1.48614917,1.264597382,0.874105603
0.990671052,1.509617615,1.54072937,1.478505859,0.851720684,0.774903422,0.486261935,0.620189132,0.829072096,0.822640458,1.030838727,0.980585634,0.184381092,0.469463704,0.26340156,0.55231024,0.4078559,0.55231024,1.150257031,1.54072937,0,0.497079216,0.441848192,0.386617168,0.579925752,0.736413653,0.653446456,1.54072937,1.478505859,1.258093628,0.869610127
0.985576018,1.501853699,1.53280542,1.470901978,0.847340232,0.770918038,0.483761095,0.616999511,0.824808157,0.818409615,1.025537118,0.975542451,0.18345222,0.467207872,0.2620746,0.54965632,0.40586546,0.54965632,1.144341309,1.53280542,0,0.494690688,0.439725056,0.384759424,0.577139136,0.732875093,0.650085787,1.53280542,1.470901978,1.251623306,0.865137759
0.980507188,1.494129639,1.524922119,1.463337158,0.842982336,0.766953199,0.481273102,0.61382629,0.820566183,0.814200499,1.020262743,0.9705252,0.182523348,0.46495204,0.26074764,0.5470024,0.40387502,0.5470024,1.138455957,1.524922119,0,0.49230216,0.43760192,0.38290168,0.57435252,0.729336533,0.646742374,1.524922119,1.463337158,1.245186203,0.860688352
0.975464427,1.486445251,1.517079346,1.455811157,0.83864682,0.763008785,0.478797897,0.610669349,0.816345938,0.810013112,1.015015483,0.965533761,0.181594476,0.46244556,0.25942068,0.5440536,0.40173714,0.5440536,1.132600879,1.517079346,0,0.48964824,0.43524288,0.38083752,0.57125628,0.7254048,0.643416163,1.517079346,1.455811157,1.238782211,0.856261833
0.970447601,1.478800537,1.5092771,1.448323975,0.834333624,0.759084619,0.476335421,0.60752869,0.812147538,0.805847156,1.009795221,0.960568076,0.180665604,0.460189728,0.25809372,0.54139968,0.3997467,0.54139968,1.126775977,1.5092771,0,0.487259712,0.433119744,0.378979776,0.568469664,0.72186624,0.640107046,1.5092771,1.448323975,1.232411224,0.851858127
0.965456577,1.471195068,1.501514893,1.440875244,0.830042688,0.755180641,0.473885614,0.604404135,0.807970688,0.801702691,1.004601837,0.955627849,0.179891544,0.457933896,0.25698792,0.53874576,0.39786684,0.53874576,1.120980957,1.501514893,0,0.484871184,0.430996608,0.377122032,0.565683048,0.71832768,0.636814967,1.501514893,1.440875244,1.226072922,0.847477012
0.960491221,1.463628662,1.49379248,1.433464844,0.825773776,0.751296733,0.471448418,0.601295682,0.803815271,0.803815271,0.999435214,0.950713021,0.178962672,0.455678064,0.25566096,0.53609184,0.3958764,0.53609184,1.115215723,1.49379248,0,0.482482656,0.428873472,0.375264288,0.562896432,0.71478912,0.633539817,1.49379248,1.433464844,1.219767197,0.843118416
0.955551402,1.456101196,1.486109863,1.426092529,0.821526829,0.747432778,0.469023744,0.598203215,0.799681285,0.799681285,0.994295114,0.945823472,0.1780338,0.453422232,0.254334,0.53343792,0.39388596,0.53343792,1.109480176,1.486109863,0,0.480094128,0.426750336,0.373406544,0.560109816,0.71125056,0.630281488,1.486109863,1.426092529,1.213493942,0.838782263
0.950636989,1.448612427,1.478466797,1.418758057,0.817301729,0.743588774,0.466611539,0.595126674,0.795568495,0.795568495,0.989181418,0.940959145,0.177104928,0.4511664,0.25300704,0.530784,0.39189552,0.530784,1.103774121,1.478466797,0,0.4777056,0.4246272,0.3715488,0.5573232,0.707712,0.627039923,1.478466797,1.418758057,1.207252945,0.834468408
0.945747851,1.44116217,1.470863037,1.411461304,0.813098356,0.739764485,0.464211741,0.592065941,0.791476899,0.791476899,0.98409401,0.936119802,0.176176056,0.448910568,0.25168008,0.52813008,0.38990508,0.52813008,1.098097363,1.470863037,0,0.475317072,0.422504064,0.369691056,0.554536584,0.70417344,0.62381507,1.470863037,1.411461304,1.201043991,0.830176701
0.940883858,1.433750244,1.46329834,1.404202148,0.808916533,0.735959852,0.461824285,0.589020955,0.787406321,0.787406321,0.979032829,0.931305324,0.175401996,0.446654736,0.25057428,0.52547616,0.38802522,0.52547616,1.092449902,1.46329834,0,0.472928544,0.420380928,0.367833312,0.551749968,0.70063488,0.620606763,1.46329834,1.404202148,1.194867081,0.825907143
0.93604488,1.426376404,1.455772583,1.396980225,0.804756261,0.732174815,0.459449108,0.5859916,0.783356702,0.783356702,0.973997639,0.926515653,0.174473124,0.444398904,0.24924732,0.52282224,0.38603478,0.52282224,1.086831348,1.455772583,0,0.470540016,0.418257792,0.365975568,0.548963352,0.69709632,0.617414949,1.455772583,1.396980225,1.188721786,0.821659438
0.931230789,1.419040527,1.448285522,1.389795532,0.800617361,0.728409257,0.457086147,0.582977815,0.779327863,0.779327863,0.96898838,0.921750493,0.173699064,0.442143072,0.24814152,0.52016832,0.38415492,0.52016832,1.081241797,1.448285522,0,0.468151488,0.416134656,0.364117824,0.546176736,0.69355776,0.614239573,1.448285522,1.389795532,1.182608215,0.817433661
0.926441457,1.411742432,1.440837036,1.382647827,0.796499775,0.724662999,0.454735338,0.579979542,0.775319745,0.775319745,0.964004874,0.917009961,0.172770192,0.440137888,0.24681456,0.51780928,0.38231192,0.51780928,1.075680957,1.440837036,0,0.466028352,0.414247424,0.362466496,0.543699744,0.690412373,0.611080525,1.440837036,1.382647827,1.176526047,0.81322959
0.921676757,1.404481873,1.433426758,1.375536987,0.792403384,0.720936041,0.452396619,0.576996721,0.771332289,0.771332289,0.959046945,0.912293762,0.171996132,0.437882056,0.24570876,0.51515536,0.38043206,0.51515536,1.07014873,1.433426758,0,0.463639824,0.412124288,0.360608752,0.540913128,0.686873813,0.607937751,1.433426758,1.375536987,1.170475174,0.80904715
0.916936562,1.397258545,1.426054565,1.368462524,0.78832807,0.717228266,0.450069929,0.574029233,0.767365319,0.767365319,0.954114592,0.907601837,0.17106726,0.435626224,0.2443818,0.51250144,0.37844162,0.51250144,1.06464502,1.426054565,0,0.461251296,0.410001152,0.358751008,0.538126512,0.683335253,0.604811141,1.426054565,1.368462524,1.16445549,0.804886269
0.912220745,1.39007251,1.418720459,1.361424561,0.784273655,0.713539554,0.447755205,0.571077021,0.763418773,0.763418773,0.94920752,0.902934067,0.170138388,0.433370392,0.24305484,0.50984752,0.37645118,0.50984752,1.059169531,1.418720459,0,0.458862768,0.407878016,0.356893264,0.535339896,0.679796693,0.601700587,1.418720459,1.361424561,1.158466675,0.800746725
0.907529182,1.382923279,1.411423828,1.354422729,0.780240079,0.709869729,0.445452385,0.568139965,0.759492476,0.759492476,0.944325727,0.898290216,0.169364328,0.431365208,0.24194904,0.50748848,0.37471876,0.50748848,1.053722168,1.411423828,0,0.456739632,0.405990784,0.355241936,0.532862904,0.676651307,0.598606034,1.411423828,1.354422729,1.152508621,0.796628443
0.902861748,1.375810974,1.404164917,1.347457031,0.776227285,0.706218908,0.44316141,0.565218005,0.755586426,0.755586426,0.939469096,0.893670283,0.168435456,0.429109376,0.24062208,0.50483456,0.37272832,0.50483456,1.04830293,1.404164917,0,0.454351104,0.403867648,0.353384192,0.530076288,0.673112747,0.595527373,1.404164917,1.347457031,1.146581329,0.792531425
0.898218318,1.368735168,1.396943237,1.3405271,0.772235152,0.702586796,0.440882216,0.562311084,0.751700387,0.751700387,0.93463739,0.88907415,0.167661396,0.426853544,0.23951628,0.50218064,0.37084846,0.50218064,1.042911426,1.396943237,0,0.451962576,0.401744512,0.351526448,0.527289672,0.669574187,0.592464548,1.396943237,1.3405271,1.140684372,0.788455373
0.89359877,1.361695679,1.389758667,1.33363269,0.768263504,0.698973392,0.438614745,0.559419082,0.747834359,0.747834359,0.929830491,0.884501581,0.166887336,0.42484836,0.23841048,0.4998216,0.36911604,0.4998216,1.037547754,1.389758667,0,0.44983944,0.39985728,0.34987512,0.52481268,0.6664288,0.589417506,1.389758667,1.33363269,1.134817856,0.784400364
0.88900298,1.354692505,1.382611206,1.326773804,0.764312341,0.695378578,0.436358935,0.556542,0.743988283,0.743988283,0.925048398,0.879952574,0.165958464,0.422592528,0.23708352,0.49716768,0.3671256,0.49716768,1.032211621,1.382611206,0,0.447450912,0.397734144,0.348017376,0.522026064,0.66289024,0.586386137,1.382611206,1.326773804,1.128981461,0.780366174
0.884430826,1.347725281,1.375500366,1.319950195,0.760381484,0.691802236,0.434114727,0.553679718,0.740161922,0.740161922,0.920290815,0.875426895,0.165184404,0.420587344,0.23597772,0.49480864,0.36539318,0.49480864,1.026903027,1.375500366,0,0.445327776,0.395846912,0.346366048,0.519549072,0.659744853,0.583370332,1.375500366,1.319950195,1.123175186,0.776352804
0.879882187,1.340794006,1.36842627,1.313161743,0.756470876,0.688244287,0.431882061,0.550832119,0.736355217,0.736355217,0.915557744,0.8709246,0.164255532,0.41858216,0.23465076,0.4924496,0.36355018,0.4924496,1.021621582,1.36842627,0,0.44320464,0.39395968,0.34471472,0.51707208,0.656599467,0.580370037,1.36842627,1.313161743,1.117398605,0.772359959
0.875356942,1.333898254,1.361388306,1.306408203,0.752580338,0.684704636,0.429660878,0.547999203,0.732568167,0.732568167,0.910849005,0.866445455,0.163481472,0.416326328,0.23354496,0.48979568,0.36167032,0.48979568,1.016367383,1.361388306,0,0.440816112,0.391836544,0.342856976,0.514285464,0.653060907,0.577385196,1.361388306,1.306408203,1.111651825,0.768387712
0.87085497,1.327038025,1.354386719,1.299689331,0.74870981,0.68118319,0.427451118,0.545180851,0.728800596,0.728800596,0.90616448,0.86198928,0.162707412,0.414321144,0.23243916,0.48743664,0.3599379,0.48743664,1.011140137,1.354386719,0,0.438692976,0.389949312,0.341205648,0.511808472,0.64991552,0.574415701,1.354386719,1.299689331,1.105934525,0.764435842
0.866376151,1.320213074,1.347421021,1.293005127,0.744859175,0.677679855,0.425252723,0.542377004,0.725052384,0.725052384,0.901504111,0.857556077,0.161933352,0.41231596,0.23133336,0.4850776,0.35820548,0.4850776,1.005939844,1.347421021,0,0.43656984,0.38806208,0.33955432,0.50933148,0.646770133,0.571461496,1.347421021,1.293005127,1.100246704,0.760504349
0.861920368,1.313423157,1.340491211,1.286355103,0.741028374,0.674194538,0.423065635,0.539587543,0.721323354,0.721323354,0.89686766,0.853145668,0.161159292,0.410310776,0.23022756,0.48271856,0.35647306,0.48271856,1.000766309,1.340491211,0,0.434446704,0.386174848,0.337902992,0.506854488,0.643624747,0.568522474,1.340491211,1.286355103,1.09458815,0.756593086
0.8574875,1.306668213,1.333597046,1.27973938,0.737217288,0.670727146,0.420889794,0.53681241,0.717613566,0.717613566,0.892255068,0.848757933,0.16023042,0.408054944,0.2289006,0.48006464,0.35448262,0.48006464,0.995619336,1.333597046,0,0.432058176,0.384051712,0.336045248,0.504067872,0.640086187,0.565598578,1.333597046,1.27973938,1.088958649,0.752701903
0.853077431,1.299948059,1.326738403,1.273157715,0.733425739,0.667277586,0.418725145,0.534051605,0.713922842,0.713922842,0.887666218,0.887666218,0.15945636,0.40604976,0.2277948,0.4777056,0.3527502,0.4777056,0.990498828,1.326738403,0,0.42993504,0.38216448,0.33439392,0.50159088,0.6369408,0.5626897,1.326738403,1.273157715,1.083358093,0.748830729
0.848690043,1.29326239,1.319914917,1.266609863,0.729653727,0.663845768,0.416571628,0.531304949,0.710251181,0.710251181,0.88310093,0.88310093,0.1586823,0.404044576,0.226689,0.47534656,0.35101778,0.47534656,0.985404688,1.319914917,0,0.427811904,0.380277248,0.332742592,0.499113888,0.633795413,0.559795786,1.319914917,1.266609863,1.077786377,0.744979489
0.844325219,1.286611145,1.313126709,1.260095581,0.725901075,0.660431599,0.414429187,0.528572443,0.706598347,0.706598347,0.878559147,0.878559147,0.15790824,0.402039392,0.2255832,0.47298752,0.34928536,0.47298752,0.980336719,1.313126709,0,0.425688768,0.378390016,0.331091264,0.496636896,0.630650027,0.556916726,1.313126709,1.260095581,1.072243286,0.741148035
0.839982844,1.27999408,1.306373291,1.253614868,0.722167723,0.65703499,0.412297764,0.525853968,0.70296434,0.70296434,0.87404069,0.87404069,0.15713418,0.400034208,0.2244774,0.47062848,0.34755294,0.47062848,0.975294824,1.306373291,0,0.423565632,0.376502784,0.329439936,0.494159904,0.62750464,0.554052519,1.306373291,1.253614868,1.066728714,0.737336293
0.835662801,1.273411011,1.299654541,1.24716748,0.718453613,0.653655849,0.410177303,0.523149465,0.699348983,0.699348983,0.8695455,0.8695455,0.15636012,0.398029024,0.2233716,0.46826944,0.34582052,0.46826944,0.970278906,1.299654541,0,0.421442496,0.374615552,0.327788608,0.491682912,0.624359253,0.551203003,1.299654541,1.24716748,1.061242554,0.73354419
0.831364977,1.266861877,1.292970459,1.240753296,0.714758626,0.650294088,0.408067748,0.520458876,0.695752156,0.695752156,0.8650734,0.8650734,0.15558606,0.39602384,0.2222658,0.4659104,0.3440881,0.4659104,0.96528877,1.292970459,0,0.41931936,0.37272832,0.32613728,0.48920592,0.621213867,0.548368177,1.292970459,1.240753296,1.055784592,0.729771578
0.827089256,1.260346313,1.286320557,1.23437207,0.711082584,0.646949616,0.405969043,0.51778214,0.69217386,0.69217386,0.86062433,0.86062433,0.154657188,0.394018656,0.22093884,0.46355136,0.3422451,0.46355136,0.960324219,1.286320557,0,0.417196224,0.370841088,0.324485952,0.486728928,0.61806848,0.545547932,1.286320557,1.23437207,1.050354614,0.72601831
0.822835525,1.253864319,1.279704956,1.228023682,0.707425488,0.643622345,0.403881131,0.515119199,0.688614036,0.688614036,0.856198113,0.856198113,0.15403794,0.392013472,0.2200542,0.46119232,0.34062326,0.46119232,0.955385254,1.279704956,0,0.415073088,0.368953856,0.322834624,0.484251936,0.614923093,0.542742159,1.279704956,1.228023682,1.044952621,0.722284384
0.818603672,1.24741571,1.273123535,1.221707886,0.703787218,0.640312185,0.401803957,0.512469933,0.685072505,0.685072505,0.851794689,0.851794689,0.15326388,0.390258936,0.2189484,0.45912816,0.33903828,0.45912816,0.95047168,1.273123535,0,0.413215344,0.367302528,0.321389712,0.482084568,0.61217088,0.539950802,1.273123535,1.221707886,1.0395784,0.718569655
0.814393582,1.241000244,1.266575806,1.215424683,0.700167598,0.637019051,0.399737466,0.509834285,0.68154921,0.68154921,0.847413882,0.847413882,0.15248982,0.388253752,0.2178426,0.45676912,0.33730586,0.45676912,0.945583398,1.266575806,0,0.411092208,0.365415296,0.319738384,0.479607576,0.609025493,0.537173809,1.266575806,1.215424683,1.034231842,0.714874047
0.810205146,1.234617737,1.260061768,1.209173706,0.696566627,0.633742852,0.397681604,0.507212195,0.678043913,0.678043913,0.843055631,0.843055631,0.15171576,0.386248568,0.2167368,0.45441008,0.33557344,0.45441008,0.940720313,1.260061768,0,0.408969072,0.363528064,0.318087056,0.477130584,0.605880107,0.534411123,1.260061768,1.209173706,1.028912842,0.711197487
0.80603825,1.228268127,1.253581299,1.202954956,0.692984246,0.630483504,0.395636315,0.504603603,0.674556732,0.674556732,0.838719819,0.838719819,0.1509417,0.384494032,0.215631,0.45234592,0.33398846,0.45234592,0.935882129,1.253581299,0,0.407111328,0.361876736,0.316642144,0.474963216,0.603127893,0.531662636,1.253581299,1.202954956,1.023621078,0.707539754
0.801892785,1.22195105,1.247134033,1.196768066,0.689420218,0.627240918,0.393601544,0.502008391,0.671087431,0.671087431,0.834406267,0.834406267,0.15016764,0.382488848,0.2145252,0.44998688,0.33225604,0.44998688,0.931068945,1.247134033,0,0.404988192,0.359989504,0.314990816,0.472486224,0.599982507,0.528928293,1.247134033,1.196768066,1.018356659,0.703900921
0.79776864,1.215666504,1.240719971,1.190613037,0.685874484,0.624015009,0.391577239,0.499426559,0.667636069,0.667636069,0.830114976,0.830114976,0.14939358,0.380483664,0.2134194,0.44762784,0.33052362,0.44762784,0.926280371,1.240719971,0,0.402865056,0.358102272,0.313339488,0.470009232,0.59683712,0.526207985,1.240719971,1.190613037,1.013119156,0.700280693
0.793665706,1.209414368,1.234338989,1.184489746,0.682347045,0.62080569,0.389563345,0.49685799,0.664202408,0.664202408,0.82584565,0.82584565,0.14861952,0.378729128,0.2123136,0.44556368,0.32893864,0.44556368,0.921516504,1.234338989,0,0.401007312,0.356450944,0.311894576,0.467841864,0.594084907,0.523501712,1.234338989,1.184489746,1.007908676,0.696679144
0.789583873,1.203194336,1.227990723,1.178397949,0.678837722,0.617612878,0.387559808,0.494302652,0.660786391,0.660786391,0.821598348,0.821598348,0.148000272,0.376723944,0.21142896,0.44320464,0.3273168,0.44320464,0.916777148,1.227990723,0,0.398884176,0.354563712,0.310243248,0.465364872,0.59093952,0.52080931,1.227990723,1.178397949,1.002725006,0.693096126
0.785523033,1.197006287,1.221675171,1.172337402,0.675346456,0.614436486,0.385566575,0.491760457,0.657387898,0.657387898,0.817372892,0.817372892,0.147226212,0.374969408,0.21032316,0.44114048,0.32573182,0.44114048,0.912062109,1.221675171,0,0.397026432,0.352912384,0.308798336,0.463197504,0.588187307,0.518130779,1.221675171,1.172337402,0.997567932,0.689531492
0.781483078,1.190850159,1.215392212,1.166308105,0.671873129,0.61127643,0.383583594,0.489231317,0.654006989,0.654006989,0.813169164,0.813169164,0.146452152,0.372964224,0.20921736,0.43878144,0.3239994,0.43878144,0.907371289,1.215392212,0,0.394903296,0.351025152,0.307147008,0.460720512,0.58504192,0.51546601,1.215392212,1.166308105,0.992437347,0.685985167
0.777463901,1.184725647,1.209141479,1.160309814,0.668417622,0.608132626,0.381610811,0.486715202,0.650643485,0.650643485,0.808986986,0.808986986,0.145678092,0.371209688,0.20811156,0.43671728,0.32241442,0.43671728,0.902704688,1.209141479,0,0.393045552,0.349373824,0.305702096,0.458553144,0.582289707,0.512814948,1.209141479,1.160309814,0.987333252,0.682457152
0.773465394,1.178632568,1.202922852,1.154342285,0.664979936,0.605004991,0.379648174,0.484212023,0.647297151,0.647297151,0.804826299,0.804826299,0.145058844,0.369204504,0.20722692,0.43435824,0.32079258,0.43435824,0.898062012,1.202922852,0,0.390922416,0.347486592,0.304050768,0.456076152,0.57914432,0.510177538,1.202922852,1.154342285,0.982255325,0.678947225
0.769487451,1.172570801,1.196736084,1.148405518,0.661559952,0.601893442,0.377695632,0.481721721,0.643968104,0.643968104,0.800687104,0.800687104,0.144284784,0.367449968,0.20612112,0.43229408,0.3192076,0.43229408,0.893443359,1.196736084,0,0.389064672,0.345835264,0.302605856,0.453908784,0.576392107,0.507553672,1.196736084,1.148405518,0.977203674,0.675455461
0.765529967,1.166540222,1.190581299,1.142499146,0.658157492,0.598797895,0.375753131,0.479244207,0.640656168,0.640656168,0.640656168,0.640656168,0.143665536,0.365695432,0.20523648,0.43022992,0.3177332,0.43022992,0.88884834,1.190581299,0,0.387206928,0.344183936,0.301160944,0.451741416,0.573639893,0.504943295,1.190581299,1.142499146,0.972177872,0.671981563
0.761592837,1.16054071,1.18445813,1.136623291,0.654772616,0.595718269,0.37382062,0.476779451,0.637361223,0.637361223,0.637361223,0.637361223,0.142891476,0.363940896,0.20413068,0.42816576,0.31614822,0.42816576,0.884277051,1.18445813,0,0.385349184,0.342532608,0.299716032,0.449574048,0.57088768,0.502346352,1.18445813,1.136623291,0.967178024,0.668525605
0.757675955,1.154572083,1.178366455,1.13077771,0.651405087,0.592654481,0.371898049,0.474327365,0.634083269,0.634083269,0.634083269,0.634083269,0.142117416,0.361935712,0.20302488,0.42580672,0.3144158,0.42580672,0.879729199,1.178366455,0,0.383226048,0.340645376,0.298064704,0.447097056,0.567742293,0.499762788,1.178366455,1.13077771,0.962203812,0.665087367
